-37649.03125;3711669.75
-37629.4257813;3711655.5
-37634.9804688;3711666.5
-37627.0507813;3711672.75
-37599.2539063;3711637
-37616.265625;3711651.75
-37617.2070313;3711661.25
-37619.1015625;3711672
-37604.1289063;3711648.25
-37604.578125;3711663
-37600.140625;3711671
-37552.7226563;3711609
-37536.6328125;3711603.75
-37580.2265625;3711624.5
-37586.5078125;3711634.25
-37568.7070313;3711619.75
-37571.3828125;3711636
-37586.3554688;3711648.75
-37585.2617188;3711662
-37587.9921875;3711669.25
-37570.1210938;3711646.75
-37577.2304688;3711661.5
-37572.1289063;3711668.75
-37555.3398438;3711616.25
-37555;3711634
-37539.6015625;3711617
-37540.4882813;3711633.25
-37555.0117188;3711650
-37547.09375;3711657.5
-37557.75;3711660
-37554.0078125;3711667
-37538.2421875;3711648.5
-37539.6992188;3711657.75
-37538.7148438;3711666
-37537.0664063;3711667.5
-37518.9140625;3711590.75
-37522.9726563;3711602.5
-37507.1914063;3711588.5
-37506.5664063;3711603.75
-37490.03125;3711576
-37475.109375;3711575.5
-37472.2460938;3711569.75
-37489.9960938;3711586
-37491.2578125;3711602.25
-37475.4726563;3711586.25
-37474.796875;3711600.5
-37522.3203125;3711615
-37521.6835938;3711633
-37508.2265625;3711613.75
-37508.6914063;3711634
-37522.0195313;3711653.25
-37521.2773438;3711655.75
-37523.6367188;3711662
-37525.40625;3711667.5
-37507.1679688;3711651.25
-37511.0117188;3711652.25
-37507.9765625;3711659.5
-37507.3671875;3711665.5
-37489.6132813;3711614.75
-37489.3164063;3711634.75
-37473.890625;3711616.75
-37474.8789063;3711635.75
-37491.3164063;3711652
-37493.1523438;3711659.5
-37488.3515625;3711666
-37473.8828125;3711651.5
-37473.9648438;3711661
-37474.1875;3711667.5
-37406.7734375;3711544
-37398.1484375;3711544.5
-37382.8007813;3711545.5
-37454.2109375;3711560
-37457.0390625;3711575
-37458.6992188;3711567.5
-37443.1210938;3711557
-37442.3867188;3711575.5
-37442.0507813;3711567.25
-37459.2695313;3711584
-37458.4453125;3711601.75
-37442.359375;3711586
-37443.2421875;3711601.25
-37426.4960938;3711557.5
-37427.9570313;3711573.75
-37427.8359375;3711566.5
-37411.109375;3711555.5
-37410.03125;3711571.5
