-92360.140625;3764189
-92357.7421875;3764435.5
-92167.65625;3764189.25
-92165.265625;3764433.75
-91846.875;3764181.75
-91844.4453125;3764432.5
-91526.0859375;3764180
-91523.6796875;3764432
-91215.828125;3764176.75
-91212.125;3764440
-90895.2890625;3764177.5
-90894.828125;3764438.75
-90576.5234375;3764174.75
-90574.015625;3764429.25
-90260.2734375;3764179
-90268.75;3764437.5
-92354.734375;3764743.5
-92351.578125;3765067.5
-92159.40625;3764748.75
-92161.7421875;3765068
-92357.8046875;3765414.25
-92338.6953125;3765635.25
-92296.9453125;3765405.75
-92275.4375;3765636.75
-92345;3765382.25
-92347.453125;3765719
-92154.7578125;3765392.25
-92148.71875;3765695
-91841.3125;3764751.25
-91848.3046875;3765073.5
-91520.578125;3764745.75
-91527.8671875;3765076.25
-91848.03125;3765391.5
-91845.046875;3765689.75
-91527.296875;3765387.75
-91520.28125;3765696
-92355.078125;3766022.25
-92351.921875;3766346.5
-92162.609375;3766019.25
-92159.453125;3766350
-92348.90625;3766654
-92345.8984375;3766962.75
-92158.8828125;3766647.25
-92166.3046875;3766961.5
-91841.9140625;3766018
-91838.78125;3766343.25
-91537.4765625;3766023
-91530.875;3766334.5
-91838.5;3766650.5
-91841.5859375;3766968
-91527.875;3766644
-91524.734375;3766975.75
-91216.1328125;3764754.25
-91209.5078125;3765073
-90891.6953125;3764758.75
-90897.5078125;3765069.5
-91206.5234375;3765379.25
-91203.390625;3765702
-90898.59375;3765371.75
-90895.46875;3765698.5
-90570.890625;3764755
-90577.1015625;3765074
-90262.953125;3764754.25
-90260.03125;3765066.25
-90574.40625;3765380
-90578.125;3765708.25
-90256.9609375;3765384.5
-90253.8515625;3765712.25
-91213.1015625;3766031.75
-91210.125;3766329.5
-90892.390625;3766029
-90889.4296875;3766329.5
-91207.1640625;3766642.25
-91216.890625;3766972
-90883.1640625;3766652.25
-90899.8984375;3766972.25
-90581.78125;3766020.75
-90581.5234375;3766328.25
-90261.3125;3766015.5
-90260.78125;3766323.75
-90578.4140625;3766656.25
-90575.3203125;3766971
-90257.71875;3766655.5
-90267.46875;3766969.75
-92342.7421875;3767285.75
-92339.578125;3767610
-92163.1484375;3767284
-92160;3767606.5
-92336.5625;3767917.5
-92333.546875;3768226.5
-92156.9921875;3767920
-92150.3359375;3768225.5
-91846.3359375;3767282.75
-91844.234375;3767600
-91521.6015625;3767289.75
-91523.9765625;3767605
-91849.1640625;3767918.75
-91846.015625;3768233
-91528.4609375;3767913.75
-91525.34375;3768231.5
-92337.9921875;3768522.75
-92340.0625;3768873.25
-92163.953125;3768555.25
-92160.5;3768876.5
-92337.046875;3769181.25
-92333.8984375;3769504.75
-92157.484375;3769176.75
-92165.9140625;3769503.75
-91842.875;3768561.25
-91839.875;3768867.75
-91529.6953125;3768557.25
-91532.0546875;3768860.5
-91836.875;3769175.25
-91845.4609375;3769505.25
-91525.453125;3769180.5
-91529.4609375;3769511
-91213.78125;3767289.25
-91210.796875;3767600.5
-90893.0625;3767285.75
-90892.515625;3767598
-91204.515625;3767914
-91207.90625;3768238.25
-90899.8125;3767914
-90896.71875;3768242.5
-90572.3828125;3767282.75
-90572.1484375;3767600.25
-90264.515625;3767281.75
-90260.34375;3767604.75
-90579.1640625;3767912.25
-90576.0625;3768241
-90259.5234375;3767926
-90255.40625;3768240.25
-91209.46875;3768562.5
-91211.3984375;3768857
-90893.75;3768555
-90890.796875;3768857.25
-91208.296875;3769185.5
-91213.9453125;3769509.5
-90887.6796875;3769184.5
-90893.71875;3769505.5
-90576.7578125;3768545.25
-90580.875;3768867.75
-90256.484375;3768542
-90262.1796875;3768867
-90581.8515625;3769197
-90576.7890625;3769498.25
-90259.09375;3769197.5
-90261.0625;3769494
-89944.1328125;3764184.5
-89945.09375;3764440.5
-89626.8125;3764176
-89624.3359375;3764439
-89313.125;3764171.5
-89316.3984375;3764435
-88992.7890625;3764175
-88995.625;3764434
-88677.25;3764168.5
-88674.8046875;3764432.75
-88361.7421875;3764162.25
-88366.8515625;3764432.25
-88041.40625;3764164.75
-88042.5703125;3764436.25
-87727.71875;3764160.75
-87725.140625;3764441.25
-87410.390625;3764158.25
-87417.203125;3764433
-87085.203125;3764165.25
-87099.6953125;3764430.75
-86778.0234375;3764168.25
-86775.484375;3764441.75
-86460.2734375;3764163.75
-86467.5234375;3764440.75
-86139.8125;3764159.25
-86146.734375;3764436.75
-85828.4765625;3764156.25
-85825.96875;3764434.75
-85509.1875;3764153.75
-85518.03125;3764433.5
-85188.6015625;3764152.5
-85197.25;3764432.25
-89942.1953125;3764752.75
-89945.46875;3765056
-89621.4296875;3764752.25
-89623.4296875;3765067.25
-89949.0234375;3765381.75
-89945.921875;3765711.75
-89630.2578125;3765391.5
-89625.203125;3765709.25
-89313.484375;3764751
-89310.390625;3765065
-88990.5234375;3764749
-88997.390625;3765063
-89307.375;3765393.25
-89304.46875;3765701.25
-88999.4609375;3765392.25
-88996.53125;3765692.75
-89943.015625;3766010.25
-89938.8828125;3766337
-89631.0859375;3766006.75
-89632.03125;3766337.25
-89938.0390625;3766664
-89946.75;3766968.5
-89628.9765625;3766656.5
-89626.0703125;3766965
-89308.546875;3766012.75
-89313.3046875;3766338.5
-88993.5;3766019.25
-88990.4609375;3766350.5
-89308.28125;3766650.75
-89315.46875;3766960.75
-88987.5390625;3766649.75
-88995.0546875;3766963.5
-88671.7578125;3764752.5
-88675.4140625;3765079
-88363.8359375;3764746.25
-88360.828125;3765074.5
-88678.6875;3765391.75
-88675.7734375;3765689.25
-88357.9140625;3765388.25
